ano,UF,metrica,fonte,status
2018,PR,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2018,PR,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2018,PR,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2018,RJ,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2018,RJ,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA (VI) | Valor,ok
2018,RJ,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | Valor,ok
2018,RJ,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2018,RJ,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2018,RJ,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2018,RJ,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2018,RN,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2018,RN,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA (VI) | Valor,ok
2018,RN,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | Valor,ok
2018,RN,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2018,RN,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2018,RN,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2018,RN,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2018,RO,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2018,RO,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA (VI) | Valor,ok
2018,RO,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | Valor,ok
2018,RO,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2018,RO,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2018,RO,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2018,RO,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2018,RR,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2018,RR,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA (VI) | Valor,ok
2018,RR,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | Valor,ok
2018,RR,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2018,RR,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2018,RR,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2018,RR,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2018,RS,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2018,RS,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA (VI) | Valor,ok
2018,RS,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | Valor,ok
2018,RS,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2018,RS,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2018,RS,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2018,RS,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2018,SC,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2018,SC,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA (VI) | Valor,ok
2018,SC,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | Valor,ok
2018,SC,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2018,SC,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2018,SC,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2018,SC,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2018,SE,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2018,SE,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA (VI) | Valor,ok
2018,SE,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | Valor,ok
2018,SE,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2018,SE,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2018,SE,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2018,SE,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2018,SP,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2018,SP,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA (VI) | Valor,ok
2018,SP,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | Valor,ok
2018,SP,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2018,SP,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2018,SP,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2018,SP,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2018,TO,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2018,TO,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA (VI) | Valor,ok
2018,TO,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | Valor,ok
2018,TO,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2018,TO,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2018,TO,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2018,TO,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2019,AC,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2019,AC,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA (VI) | Valor,ok
2019,AC,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | Valor,ok
2019,AC,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2019,AC,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2019,AC,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2019,AC,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2019,AL,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2019,AL,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA (VI) | Valor,ok
2019,AL,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | Valor,ok
2019,AL,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2019,AL,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2019,AL,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2019,AL,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2019,AM,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2019,AM,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA (VI) | Valor,ok
2019,AM,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | Valor,ok
2019,AM,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2019,AM,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2019,AM,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2019,AM,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2019,AP,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2019,AP,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA (VI) | Valor,ok
2019,AP,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | Valor,ok
2019,AP,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2019,AP,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2019,AP,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2019,AP,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2019,BA,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2019,BA,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA (VI) | Valor,ok
2019,BA,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | Valor,ok
2019,BA,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2019,BA,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2019,BA,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2019,BA,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2019,CE,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2019,CE,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA (VI) | Valor,ok
2019,CE,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | Valor,ok
2019,CE,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2019,CE,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2019,CE,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2019,CE,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2019,DF,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2019,DF,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA (VI) | Valor,ok
2019,DF,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | Valor,ok
2019,DF,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2019,DF,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2019,DF,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2019,DF,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2019,ES,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2019,ES,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA (VI) | Valor,ok
2019,ES,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | Valor,ok
2019,ES,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2019,ES,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2019,ES,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2019,ES,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2019,GO,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2019,GO,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA (VI) | Valor,ok
2019,GO,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | Valor,ok
2019,GO,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2019,GO,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2019,GO,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2019,GO,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2019,MA,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2019,MA,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA (VI) | Valor,ok
2019,MA,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | Valor,ok
2019,MA,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2019,MA,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2019,MA,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2019,MA,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2019,MG,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2019,MG,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA (VI) | Valor,ok
2019,MG,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | Valor,ok
2019,MG,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2019,MG,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2019,MG,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2019,MG,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2019,MS,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2019,MS,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA (VI) | Valor,ok
2019,MS,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | Valor,ok
2019,MS,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2019,MS,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2019,MS,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
